ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
4568.T,"Daiichi Sankyo Company, Limited",2500.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +71% analistas | FCF negativo | Dividendo 4.0% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4281.76,71.2,17,-5.0,8.9,4.01,,15.8,17.4,17.8,12.2,13.7,-40.2,Negative FCF Yield | Geopolitical Risk (Japan market),DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-06-12,0,
7974.T,"Nintendo Co., Ltd.",7174.0,JPY,61.0,B,61.0,Potencial +44% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10296.28,43.5,25,3.4,5.44,3.07,,14.9,21.1,19.7,18.3,95.1,-51.5,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,Revenue growth YoY of 95.1% seems unusually high and warrants further investigation,2026-06-12,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.04,BRL,60.0,B,60.0,ROE 19.2% | Potencial +43% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.75,43.2,13,3.6,5.4,1.87,,19.2,12.3,16.3,8.1,10.6,-29.7,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory risks in healthcare sector | Cyclical risks in Brazilian market,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-06-12,0,
105560.KS,KB Financial Group Inc.,161200.0,KRW,58.0,B,58.0,P/E 8.5x | Potencial +21% | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.0%,1,0,Financial Services,Korea,🇰🇷,21.2,195750.0,21.4,20,,2.68,3.03,,10.0,8.5,,36.6,15.2,-8.3,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low Forward P/E ratio of 8.5x may indicate undervaluation or overlooked risks,2026-06-12,0,
9432.T,"NTT, Inc.",148.0,JPY,57.0,B,57.0,P/E 10.2x (vs 16x mercado) | Potencial +17% | FCF yield 86.3% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.77,16.7,13,86.3,2.09,3.58,,10.0,10.2,11.7,7.2,9.1,-11.5,Unrealistic FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 86.3% appears anomalous and likely incorrect for a communication services company,2026-06-12,0,
7203.T,Toyota Motor Corporation,2775.5,JPY,57.0,B,57.0,P/E 8.6x (vs 16x mercado) | Potencial +35% analistas | FCF negativo | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3735.78,34.6,18,-3.3,4.32,3.64,,10.2,8.6,9.4,7.6,1.9,-30.6,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-06-12,0,
WEGE3.SA,WEG S.A.,42.35,BRL,56.0,B,56.0,ROE 32.5% | Potencial +25% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,24.5,16,3.0,3.07,5.11,,32.5,22.9,28.2,15.6,-6.1,-22.3,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation,2026-06-12,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,71.55,HKD,56.0,B,56.0,ROE 17.5% | Potencial +16% | FCF negativo | Crecimiento ingresos +21% | Dividendo 1.7% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,83.03,16.0,23,-0.9,2.01,1.7,,17.5,14.1,14.5,10.7,21.3,-21.7,Cyclical Risk | Governance Risk,,SUSPECT,Negative FCF yield is anomalous for a technology company with high revenue growth,2026-06-12,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,40.5,BRL,54.0,B,54.0,ROE 21.8% | P/E 7.8x | Potencial +19% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.38,19.5,13,,2.43,2.2,,21.8,7.8,9.8,33.3,-2.1,-18.5,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-12,0,
9988.HK,Alibaba Group Holding Limited,110.2,HKD,53.0,B,53.0,Potencial +67% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,183.55,66.6,26,-2.1,8.32,6.57,,9.2,11.4,17.3,10.1,2.9,-40.8,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-06-12,0,
6758.T,Sony Group Corporation,3292.0,JPY,52.0,B,52.0,Potencial +42% analistas | FCF negativo | Crecimiento ingresos +15% | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4676.3,42.1,23,-1.5,5.26,1.04,,12.4,18.0,19.2,-2.6,15.4,-31.1,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-06-12,0,
8766.T,"Tokio Marine Holdings, Inc.",7325.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.9x | Potencial +11% | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8137.67,11.1,12,,1.39,3.31,,18.7,14.9,14.2,11.7,-4.5,-8.9,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-12,0,
7733.T,Olympus Corporation,1703.0,JPY,50.0,B,50.0,P/E 13.6x | Potencial +11% | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1882.31,10.5,13,0.1,1.32,1.72,,8.7,13.6,27.8,6.7,8.5,-21.4,cyclical risk | governance risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the company's financial health,2026-06-12,0,
035420.KS,NAVER Corporation,247000.0,KRW,47.0,C,47.0,Potencial +22% | Crecimiento ingresos +16% | Dividendo 1.2%,0,0,Communication Services,Korea,🇰🇷,21.2,300307.7,21.6,26,3.9,2.7,1.17,,5.7,16.7,,14.5,16.3,-18.8,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high forward P/E raise concerns about valuation and profitability,2026-06-12,0,
6098.T,"Recruit Holdings Co., Ltd.",10790.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,11368.75,5.4,16,2.7,0.67,0.23,,30.8,35.7,31.0,13.4,11.5,-8.2,regulatory risk in Japanese labor market | cyclical risk in recruitment industry,RCRUY,SUSPECT,High forward P/E ratio of 35.7x may indicate overvaluation,2026-06-12,0,
4661.T,"Oriental Land Co., Ltd.",2264.5,JPY,43.0,C,43.0,Potencial +38% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3130.55,38.2,14,,4.78,0.66,,,25.9,30.5,17.3,,-39.0,Incomplete Data | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-06-12,0,
1211.HK,BYD Company Limited,86.55,HKD,42.0,C,42.0,Potencial +44% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.63,44.0,28,-14.8,5.5,0.41,,11.1,14.0,38.3,3.5,-11.8,-36.5,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-06-12,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",7188.0,JPY,40.0,C,40.0,Potencial +11% | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7958.12,10.7,16,1.7,1.34,1.55,,10.7,21.8,28.5,18.4,1.3,-9.4,cyclical risk | valuation risk,,SUSPECT,Low revenue growth and high trailing P/E may indicate overvaluation,2026-06-12,0,
9983.T,"Fast Retailing Co., Ltd.",80530.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,75520.0,-6.2,15,1.9,-0.78,0.72,,20.6,58.8,51.6,13.1,14.8,-2.9,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and negative analyst upside raise concerns,2026-06-12,0,
6861.T,Keyence Corporation,72620.0,JPY,37.0,C,37.0,Potencial +16% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,84475.0,16.3,16,,2.04,0.76,,,38.9,39.5,38.1,17.9,-13.7,Missing Key Metrics | High P/E Ratio,,SUSPECT,Missing ROE and FCF Yield metrics raise concerns about data quality and potential investment risks,2026-06-12,0,
ABEV3.SA,Ambev S.A.,16.64,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.1% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.14,-3.0,18,7.1,-0.37,1.08,,17.3,14.8,16.8,17.7,-0.1,-2.3,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-06-12,0,
6367.T,"Daikin Industries,Ltd.",23030.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24362.25,5.8,16,1.9,0.72,1.56,,9.3,23.3,24.5,5.5,16.4,-11.1,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-06-12,0,
